Sensor ID,Motherboard ID,Motherboard Name,metric,value,timestamp,unit
9,35,Joyce,Sound Level,59.72,2021-03-12T11:47:08.000Z,dBa
29,38,Jim,Sound Level,63.83,2021-03-12T11:47:32.000Z,dBa
9,35,Joyce,Sound Level,58.2,2021-03-12T11:52:19.000Z,dBa
29,38,Jim,Sound Level,63.02,2021-03-12T11:52:32.000Z,dBa
9,35,Joyce,Sound Level,67.19,2021-03-12T11:57:30.000Z,dBa
29,38,Jim,Sound Level,58.38,2021-03-12T11:57:32.000Z,dBa
9,35,Joyce,Sound Level,79.71,2021-03-12T12:02:41.000Z,dBa
29,38,Jim,Sound Level,64.66,2021-03-12T12:03:00.000Z,dBa
29,38,Jim,Sound Level,90.07,2021-03-12T12:04:14.000Z,dBa
9,35,Joyce,Sound Level,94.71,2021-03-12T12:06:29.000Z,dBa
9,35,Joyce,Sound Level,74.25,2021-03-12T12:07:52.000Z,dBa
9,35,Joyce,Sound Level,90.43,2021-03-12T12:07:55.000Z,dBa
29,38,Jim,Sound Level,70.75,2021-03-12T12:08:00.000Z,dBa
9,35,Joyce,Sound Level,92.37,2021-03-12T12:09:17.000Z,dBa
9,35,Joyce,Sound Level,90.58,2021-03-12T12:10:32.000Z,dBa
29,38,Jim,Sound Level,65.58,2021-03-12T12:13:00.000Z,dBa
9,35,Joyce,Sound Level,74.44,2021-03-12T12:13:03.000Z,dBa
9,35,Joyce,Sound Level,91.64,2021-03-12T12:14:28.000Z,dBa
9,35,Joyce,Sound Level,94.07,2021-03-12T12:15:40.000Z,dBa
29,38,Jim,Sound Level,91.3,2021-03-12T12:16:37.000Z,dBa
29,38,Jim,Sound Level,68,2021-03-12T12:18:00.000Z,dBa
9,35,Joyce,Sound Level,77.07,2021-03-12T12:18:15.000Z,dBa
9,35,Joyce,Sound Level,91.68,2021-03-12T12:20:04.000Z,dBa
9,35,Joyce,Sound Level,92.07,2021-03-12T12:22:48.000Z,dBa
9,35,Joyce,Sound Level,85.68,2021-03-12T12:23:25.000Z,dBa
29,38,Jim,Sound Level,61.57,2021-03-12T12:23:55.000Z,dBa
9,35,Joyce,Sound Level,90.14,2021-03-12T12:24:59.000Z,dBa
9,35,Joyce,Sound Level,82.67,2021-03-12T12:28:36.000Z,dBa
9,35,Joyce,Sound Level,90.01,2021-03-12T12:28:52.000Z,dBa
29,38,Jim,Sound Level,65.71,2021-03-12T12:28:55.000Z,dBa
9,35,Joyce,Sound Level,91.26,2021-03-12T12:30:56.000Z,dBa
29,38,Jim,Sound Level,63.35,2021-03-12T12:33:55.000Z,dBa
9,35,Joyce,Sound Level,88.16,2021-03-12T12:34:02.000Z,dBa
29,38,Jim,Sound Level,91.43,2021-03-12T12:34:57.000Z,dBa
9,35,Joyce,Sound Level,91.51,2021-03-12T12:35:13.000Z,dBa
29,38,Jim,Sound Level,57.47,2021-03-12T12:38:55.000Z,dBa
9,35,Joyce,Sound Level,78.11,2021-03-12T12:39:14.000Z,dBa
9,35,Joyce,Sound Level,91.53,2021-03-12T12:39:52.000Z,dBa
9,35,Joyce,Sound Level,91.25,2021-03-12T12:41:26.000Z,dBa
29,38,Jim,Sound Level,63.26,2021-03-12T12:43:55.000Z,dBa
9,35,Joyce,Sound Level,90.67,2021-03-12T12:43:57.000Z,dBa
9,35,Joyce,Sound Level,86.85,2021-03-12T12:44:24.000Z,dBa
9,35,Joyce,Sound Level,91.97,2021-03-12T12:44:43.000Z,dBa
9,35,Joyce,Sound Level,91.07,2021-03-12T12:46:31.000Z,dBa
9,35,Joyce,Sound Level,95.73,2021-03-12T12:47:50.000Z,dBa
9,35,Joyce,Sound Level,90.65,2021-03-12T12:48:59.000Z,dBa
9,35,Joyce,Sound Level,82.67,2021-03-12T12:49:35.000Z,dBa
29,38,Jim,Sound Level,73.31,2021-03-12T12:49:40.000Z,dBa
9,35,Joyce,Sound Level,95.75,2021-03-12T12:49:42.000Z,dBa
9,35,Joyce,Sound Level,90.64,2021-03-12T12:51:17.000Z,dBa
29,38,Jim,Sound Level,91.78,2021-03-12T12:52:02.000Z,dBa
9,35,Joyce,Sound Level,90.54,2021-03-12T12:53:45.000Z,dBa
29,38,Jim,Sound Level,58.7,2021-03-12T12:54:40.000Z,dBa
9,35,Joyce,Sound Level,80.4,2021-03-12T12:54:46.000Z,dBa
9,35,Joyce,Sound Level,91.25,2021-03-12T12:54:49.000Z,dBa
9,35,Joyce,Sound Level,90.44,2021-03-12T12:57:23.000Z,dBa
9,35,Joyce,Sound Level,90.04,2021-03-12T12:59:07.000Z,dBa
29,38,Jim,Sound Level,69.7,2021-03-12T12:59:40.000Z,dBa
9,35,Joyce,Sound Level,80.52,2021-03-12T13:00:12.000Z,dBa
29,38,Jim,Sound Level,93.96,2021-03-12T13:04:17.000Z,dBa
29,38,Jim,Sound Level,68.92,2021-03-12T13:04:40.000Z,dBa
9,35,Joyce,Sound Level,91.9,2021-03-12T13:04:43.000Z,dBa
9,35,Joyce,Sound Level,82.31,2021-03-12T13:05:23.000Z,dBa
9,35,Joyce,Sound Level,90.06,2021-03-12T13:07:17.000Z,dBa
9,35,Joyce,Sound Level,84.55,2021-03-12T13:10:34.000Z,dBa
29,38,Jim,Sound Level,61.35,2021-03-12T13:10:48.000Z,dBa
9,35,Joyce,Sound Level,91.75,2021-03-12T13:13:06.000Z,dBa
29,38,Jim,Sound Level,66.97,2021-03-12T13:15:48.000Z,dBa
9,35,Joyce,Sound Level,70.3,2021-03-12T13:16:00.000Z,dBa
9,35,Joyce,Sound Level,94.91,2021-03-12T13:17:54.000Z,dBa
29,38,Jim,Sound Level,69.8,2021-03-12T13:20:48.000Z,dBa
9,35,Joyce,Sound Level,60.94,2021-03-12T13:21:12.000Z,dBa
29,38,Jim,Sound Level,62.67,2021-03-12T13:25:48.000Z,dBa
9,35,Joyce,Sound Level,62.89,2021-03-12T13:26:21.000Z,dBa
29,38,Jim,Sound Level,64.4,2021-03-12T13:30:48.000Z,dBa
9,35,Joyce,Sound Level,60.79,2021-03-12T13:31:32.000Z,dBa
29,38,Jim,Sound Level,62.15,2021-03-12T13:35:48.000Z,dBa
9,35,Joyce,Sound Level,62.68,2021-03-12T13:36:43.000Z,dBa
9,35,Joyce,Sound Level,92.58,2021-03-12T13:39:39.000Z,dBa
9,35,Joyce,Sound Level,91.44,2021-03-12T13:41:09.000Z,dBa
9,35,Joyce,Sound Level,87.45,2021-03-12T13:41:54.000Z,dBa
29,38,Jim,Sound Level,64.09,2021-03-12T13:41:59.000Z,dBa
9,35,Joyce,Sound Level,92.73,2021-03-12T13:42:01.000Z,dBa
9,35,Joyce,Sound Level,90.02,2021-03-12T13:43:17.000Z,dBa
9,35,Joyce,Sound Level,91.77,2021-03-12T13:44:36.000Z,dBa
9,35,Joyce,Sound Level,93.73,2021-03-12T13:45:50.000Z,dBa
9,35,Joyce,Sound Level,92.73,2021-03-12T13:46:58.000Z,dBa
29,38,Jim,Sound Level,70.07,2021-03-12T13:46:59.000Z,dBa
9,35,Joyce,Sound Level,79.98,2021-03-12T13:47:05.000Z,dBa
9,35,Joyce,Sound Level,94.2,2021-03-12T13:47:22.000Z,dBa
29,38,Jim,Sound Level,64.45,2021-03-12T13:51:59.000Z,dBa
9,35,Joyce,Sound Level,60.66,2021-03-12T13:52:16.000Z,dBa
29,38,Jim,Sound Level,60.35,2021-03-12T13:56:59.000Z,dBa
9,35,Joyce,Sound Level,56.91,2021-03-12T13:57:26.000Z,dBa
9,35,Joyce,Sound Level,92.26,2021-03-12T13:59:13.000Z,dBa
29,38,Jim,Sound Level,64.72,2021-03-12T14:01:59.000Z,dBa
9,35,Joyce,Sound Level,59.84,2021-03-12T14:02:53.000Z,dBa
29,38,Jim,Sound Level,64.29,2021-03-12T14:06:59.000Z,dBa
9,35,Joyce,Sound Level,69.1,2021-03-12T14:08:04.000Z,dBa
29,38,Jim,Sound Level,64.19,2021-03-12T14:13:11.000Z,dBa
9,35,Joyce,Sound Level,88.49,2021-03-12T14:13:14.000Z,dBa
9,35,Joyce,Sound Level,92.05,2021-03-12T14:13:19.000Z,dBa
29,38,Jim,Sound Level,57.67,2021-03-12T14:18:11.000Z,dBa
9,35,Joyce,Sound Level,66.71,2021-03-12T14:18:25.000Z,dBa
9,35,Joyce,Sound Level,93.6,2021-03-12T14:22:56.000Z,dBa
29,38,Jim,Sound Level,63.39,2021-03-12T14:23:11.000Z,dBa
9,35,Joyce,Sound Level,89.42,2021-03-12T14:23:36.000Z,dBa
9,35,Joyce,Sound Level,90.18,2021-03-12T14:23:45.000Z,dBa
9,35,Joyce,Sound Level,90.55,2021-03-12T14:25:33.000Z,dBa
29,38,Jim,Sound Level,70,2021-03-12T14:28:11.000Z,dBa
9,35,Joyce,Sound Level,93.09,2021-03-12T14:32:03.000Z,dBa
29,38,Jim,Sound Level,59.32,2021-03-12T14:33:11.000Z,dBa
9,35,Joyce,Sound Level,81.65,2021-03-12T14:33:58.000Z,dBa
9,35,Joyce,Sound Level,92.82,2021-03-12T14:34:07.000Z,dBa
9,35,Joyce,Sound Level,90.16,2021-03-12T14:36:56.000Z,dBa
29,38,Jim,Sound Level,60.43,2021-03-12T14:38:11.000Z,dBa
9,35,Joyce,Sound Level,69.82,2021-03-12T14:39:08.000Z,dBa
9,35,Joyce,Sound Level,69.3,2021-03-12T14:44:19.000Z,dBa
29,38,Jim,Sound Level,66.99,2021-03-12T14:44:20.000Z,dBa
29,38,Jim,Sound Level,63.25,2021-03-12T14:49:20.000Z,dBa
9,35,Joyce,Sound Level,59.57,2021-03-12T14:49:30.000Z,dBa
29,38,Jim,Sound Level,56.35,2021-03-12T14:54:20.000Z,dBa
9,35,Joyce,Sound Level,65.51,2021-03-12T14:54:41.000Z,dBa
9,35,Joyce,Sound Level,90.37,2021-03-12T14:56:37.000Z,dBa
29,38,Jim,Sound Level,55.83,2021-03-12T14:59:20.000Z,dBa
9,35,Joyce,Sound Level,92.04,2021-03-12T14:59:46.000Z,dBa
9,35,Joyce,Sound Level,79.46,2021-03-12T14:59:52.000Z,dBa
9,35,Joyce,Sound Level,91.62,2021-03-12T15:01:12.000Z,dBa
9,35,Joyce,Sound Level,91.36,2021-03-12T15:03:02.000Z,dBa
29,38,Jim,Sound Level,55.82,2021-03-12T15:04:20.000Z,dBa
9,35,Joyce,Sound Level,70.08,2021-03-12T15:05:03.000Z,dBa
29,38,Jim,Sound Level,63.53,2021-03-12T15:09:20.000Z,dBa
9,35,Joyce,Sound Level,72.49,2021-03-12T15:10:13.000Z,dBa
9,35,Joyce,Sound Level,60.72,2021-03-12T15:15:24.000Z,dBa
29,38,Jim,Sound Level,58.03,2021-03-12T15:15:27.000Z,dBa
29,38,Jim,Sound Level,64.59,2021-03-12T15:20:27.000Z,dBa
9,35,Joyce,Sound Level,56.62,2021-03-12T15:20:35.000Z,dBa
29,38,Jim,Sound Level,64.66,2021-03-12T15:25:27.000Z,dBa
9,35,Joyce,Sound Level,69.33,2021-03-12T15:25:46.000Z,dBa
29,38,Jim,Sound Level,59.75,2021-03-12T15:30:27.000Z,dBa
9,35,Joyce,Sound Level,75.5,2021-03-12T15:30:56.000Z,dBa
9,35,Joyce,Sound Level,92.5,2021-03-12T15:33:20.000Z,dBa
29,38,Jim,Sound Level,63.3,2021-03-12T15:35:27.000Z,dBa
9,35,Joyce,Sound Level,66.58,2021-03-12T15:36:07.000Z,dBa
29,38,Jim,Sound Level,59.66,2021-03-12T15:40:27.000Z,dBa
9,35,Joyce,Sound Level,93.58,2021-03-12T15:40:45.000Z,dBa
9,35,Joyce,Sound Level,66.18,2021-03-12T15:41:20.000Z,dBa
9,35,Joyce,Sound Level,93.47,2021-03-12T15:41:32.000Z,dBa
29,38,Jim,Sound Level,62.7,2021-03-12T15:46:23.000Z,dBa
9,35,Joyce,Sound Level,59.7,2021-03-12T15:46:31.000Z,dBa
29,38,Jim,Sound Level,72.57,2021-03-12T15:51:23.000Z,dBa
9,35,Joyce,Sound Level,64.31,2021-03-12T15:51:42.000Z,dBa
29,38,Jim,Sound Level,95.03,2021-03-12T15:52:38.000Z,dBa
29,38,Jim,Sound Level,70.94,2021-03-12T15:56:23.000Z,dBa
9,35,Joyce,Sound Level,75.51,2021-03-12T15:56:52.000Z,dBa
29,38,Jim,Sound Level,61.1,2021-03-12T16:01:23.000Z,dBa
9,35,Joyce,Sound Level,65.85,2021-03-12T16:02:03.000Z,dBa
29,38,Jim,Sound Level,68.98,2021-03-12T16:06:23.000Z,dBa
9,35,Joyce,Sound Level,68,2021-03-12T16:07:13.000Z,dBa
29,38,Jim,Sound Level,64.84,2021-03-12T16:12:18.000Z,dBa
9,35,Joyce,Sound Level,61.66,2021-03-12T16:12:24.000Z,dBa
29,38,Jim,Sound Level,92.2,2021-03-12T16:14:11.000Z,dBa
29,38,Jim,Sound Level,74.33,2021-03-12T16:17:18.000Z,dBa
9,35,Joyce,Sound Level,61.99,2021-03-12T16:17:35.000Z,dBa
29,38,Jim,Sound Level,61.88,2021-03-12T16:22:18.000Z,dBa
9,35,Joyce,Sound Level,63.57,2021-03-12T16:22:45.000Z,dBa
29,38,Jim,Sound Level,68.01,2021-03-12T16:27:18.000Z,dBa
9,35,Joyce,Sound Level,59.46,2021-03-12T16:27:56.000Z,dBa
29,38,Jim,Sound Level,63.68,2021-03-12T16:32:18.000Z,dBa
9,35,Joyce,Sound Level,59.83,2021-03-12T16:33:06.000Z,dBa
29,38,Jim,Sound Level,61.11,2021-03-12T16:38:25.000Z,dBa
29,38,Jim,Sound Level,67.85,2021-03-12T16:43:25.000Z,dBa
9,35,Joyce,Sound Level,65.8,2021-03-12T16:43:27.000Z,dBa
29,38,Jim,Sound Level,68.13,2021-03-12T16:48:25.000Z,dBa
9,35,Joyce,Sound Level,58.63,2021-03-12T16:48:38.000Z,dBa
29,38,Jim,Sound Level,64.62,2021-03-12T16:53:25.000Z,dBa
9,35,Joyce,Sound Level,56.76,2021-03-12T16:53:48.000Z,dBa
29,38,Jim,Sound Level,74.16,2021-03-12T16:58:25.000Z,dBa
9,35,Joyce,Sound Level,60.45,2021-03-12T16:58:59.000Z,dBa
29,38,Jim,Sound Level,67.41,2021-03-12T17:03:25.000Z,dBa
9,35,Joyce,Sound Level,64.03,2021-03-12T17:04:09.000Z,dBa
9,35,Joyce,Sound Level,62.63,2021-03-12T17:09:20.000Z,dBa
29,38,Jim,Sound Level,62.61,2021-03-12T17:09:34.000Z,dBa
9,35,Joyce,Sound Level,55.25,2021-03-12T17:14:30.000Z,dBa
29,38,Jim,Sound Level,70.02,2021-03-12T17:14:34.000Z,dBa
29,38,Jim,Sound Level,64.86,2021-03-12T17:19:34.000Z,dBa
9,35,Joyce,Sound Level,57.26,2021-03-12T17:19:41.000Z,dBa
29,38,Jim,Sound Level,65.39,2021-03-12T17:24:34.000Z,dBa
9,35,Joyce,Sound Level,58.5,2021-03-12T17:24:51.000Z,dBa
29,38,Jim,Sound Level,62.37,2021-03-12T17:29:34.000Z,dBa
9,35,Joyce,Sound Level,57.29,2021-03-12T17:30:02.000Z,dBa
29,38,Jim,Sound Level,62.32,2021-03-12T17:34:34.000Z,dBa
9,35,Joyce,Sound Level,57.61,2021-03-12T17:35:12.000Z,dBa
29,38,Jim,Sound Level,57.53,2021-03-12T17:39:52.000Z,dBa
9,35,Joyce,Sound Level,57.61,2021-03-12T17:40:23.000Z,dBa
29,38,Jim,Sound Level,65.03,2021-03-12T17:44:52.000Z,dBa
9,35,Joyce,Sound Level,59.7,2021-03-12T17:45:33.000Z,dBa
29,38,Jim,Sound Level,60.82,2021-03-12T17:49:52.000Z,dBa
9,35,Joyce,Sound Level,55.86,2021-03-12T17:50:44.000Z,dBa
29,38,Jim,Sound Level,67.93,2021-03-12T17:54:52.000Z,dBa
29,38,Jim,Sound Level,70.72,2021-03-12T17:59:52.000Z,dBa
29,38,Jim,Sound Level,90.75,2021-03-12T18:00:35.000Z,dBa
9,35,Joyce,Sound Level,58.55,2021-03-12T18:01:05.000Z,dBa
29,38,Jim,Sound Level,66.93,2021-03-12T18:06:14.000Z,dBa
9,35,Joyce,Sound Level,58.54,2021-03-12T18:06:16.000Z,dBa
29,38,Jim,Sound Level,63.93,2021-03-12T18:11:14.000Z,dBa
9,35,Joyce,Sound Level,56.5,2021-03-12T18:11:26.000Z,dBa
9,35,Joyce,Sound Level,57.42,2021-03-12T18:16:37.000Z,dBa
29,38,Jim,Sound Level,72.07,2021-03-12T18:17:01.000Z,dBa
9,35,Joyce,Sound Level,63.22,2021-03-12T18:21:47.000Z,dBa
29,38,Jim,Sound Level,59.05,2021-03-12T18:22:01.000Z,dBa
9,35,Joyce,Sound Level,58.12,2021-03-12T18:26:58.000Z,dBa
29,38,Jim,Sound Level,62.82,2021-03-12T18:27:01.000Z,dBa
29,38,Jim,Sound Level,74.53,2021-03-12T18:32:01.000Z,dBa
9,35,Joyce,Sound Level,56.67,2021-03-12T18:32:08.000Z,dBa
29,38,Jim,Sound Level,95.39,2021-03-12T18:33:02.000Z,dBa
29,38,Jim,Sound Level,67.22,2021-03-12T18:37:01.000Z,dBa
9,35,Joyce,Sound Level,57.71,2021-03-12T18:37:19.000Z,dBa
9,35,Joyce,Sound Level,55.94,2021-03-12T18:42:30.000Z,dBa
29,38,Jim,Sound Level,63.14,2021-03-12T18:43:17.000Z,dBa
9,35,Joyce,Sound Level,56.15,2021-03-12T18:47:40.000Z,dBa
29,38,Jim,Sound Level,63.85,2021-03-12T18:48:17.000Z,dBa
9,35,Joyce,Sound Level,55.69,2021-03-12T18:52:51.000Z,dBa
29,38,Jim,Sound Level,57.93,2021-03-12T18:53:17.000Z,dBa
9,35,Joyce,Sound Level,57.18,2021-03-12T18:58:02.000Z,dBa
29,38,Jim,Sound Level,57.93,2021-03-12T18:58:17.000Z,dBa
9,35,Joyce,Sound Level,55.42,2021-03-12T19:03:12.000Z,dBa
29,38,Jim,Sound Level,69.53,2021-03-12T19:03:17.000Z,dBa
29,38,Jim,Sound Level,63.82,2021-03-12T19:08:17.000Z,dBa
9,35,Joyce,Sound Level,55.52,2021-03-12T19:08:22.000Z,dBa
9,35,Joyce,Sound Level,56.93,2021-03-12T19:13:33.000Z,dBa
29,38,Jim,Sound Level,55.88,2021-03-12T19:45:51.000Z,dBa
9,35,Joyce,Sound Level,57.77,2021-03-12T19:49:49.000Z,dBa
29,38,Jim,Sound Level,60.03,2021-03-12T19:50:51.000Z,dBa
9,35,Joyce,Sound Level,56.39,2021-03-12T19:54:59.000Z,dBa
29,38,Jim,Sound Level,66.89,2021-03-12T19:55:51.000Z,dBa
9,35,Joyce,Sound Level,56.89,2021-03-12T20:00:10.000Z,dBa
29,38,Jim,Sound Level,66.6,2021-03-12T20:00:51.000Z,dBa
9,35,Joyce,Sound Level,55.45,2021-03-12T20:05:21.000Z,dBa
29,38,Jim,Sound Level,59.67,2021-03-12T20:05:51.000Z,dBa
9,35,Joyce,Sound Level,55.2,2021-03-12T20:10:32.000Z,dBa
29,38,Jim,Sound Level,57.95,2021-03-12T20:10:51.000Z,dBa
9,35,Joyce,Sound Level,56.36,2021-03-12T20:15:43.000Z,dBa
29,38,Jim,Sound Level,56.33,2021-03-12T20:17:10.000Z,dBa
9,35,Joyce,Sound Level,55.49,2021-03-12T20:20:53.000Z,dBa
29,38,Jim,Sound Level,73.08,2021-03-12T20:22:10.000Z,dBa
9,35,Joyce,Sound Level,55.8,2021-03-12T20:26:04.000Z,dBa
29,38,Jim,Sound Level,63.83,2021-03-12T20:27:10.000Z,dBa
9,35,Joyce,Sound Level,56.63,2021-03-12T20:31:15.000Z,dBa
29,38,Jim,Sound Level,61.92,2021-03-12T20:32:10.000Z,dBa
9,35,Joyce,Sound Level,54.31,2021-03-12T20:36:27.000Z,dBa
29,38,Jim,Sound Level,55.17,2021-03-12T20:37:10.000Z,dBa
29,38,Jim,Sound Level,54.66,2021-03-12T20:42:10.000Z,dBa
9,35,Joyce,Sound Level,56,2021-03-12T20:46:48.000Z,dBa
29,38,Jim,Sound Level,53.63,2021-03-12T20:48:29.000Z,dBa
9,35,Joyce,Sound Level,56.36,2021-03-12T20:51:59.000Z,dBa
29,38,Jim,Sound Level,58.49,2021-03-12T20:53:29.000Z,dBa
9,35,Joyce,Sound Level,55.55,2021-03-12T20:57:10.000Z,dBa
29,38,Jim,Sound Level,69.73,2021-03-12T20:58:29.000Z,dBa
9,35,Joyce,Sound Level,55.73,2021-03-12T21:02:21.000Z,dBa
29,38,Jim,Sound Level,59.06,2021-03-12T21:03:29.000Z,dBa
9,35,Joyce,Sound Level,55.35,2021-03-12T21:07:32.000Z,dBa
29,38,Jim,Sound Level,61.23,2021-03-12T21:08:29.000Z,dBa
9,35,Joyce,Sound Level,55.41,2021-03-12T21:12:43.000Z,dBa
29,38,Jim,Sound Level,62.68,2021-03-12T21:13:29.000Z,dBa
9,35,Joyce,Sound Level,55.39,2021-03-12T21:17:54.000Z,dBa
9,35,Joyce,Sound Level,56.81,2021-03-12T21:23:05.000Z,dBa
9,35,Joyce,Sound Level,55.82,2021-03-12T21:28:16.000Z,dBa
29,38,Jim,Sound Level,56.37,2021-03-12T21:34:43.000Z,dBa
9,35,Joyce,Sound Level,56.29,2021-03-12T21:38:40.000Z,dBa
29,38,Jim,Sound Level,59.01,2021-03-12T21:39:43.000Z,dBa
9,35,Joyce,Sound Level,55.87,2021-03-12T21:43:51.000Z,dBa
29,38,Jim,Sound Level,58.07,2021-03-12T21:44:43.000Z,dBa
9,35,Joyce,Sound Level,54.28,2021-03-12T21:49:02.000Z,dBa
29,38,Jim,Sound Level,62.57,2021-03-12T21:49:43.000Z,dBa
9,35,Joyce,Sound Level,55.4,2021-03-12T21:54:13.000Z,dBa
29,38,Jim,Sound Level,62.82,2021-03-12T21:54:43.000Z,dBa
9,35,Joyce,Sound Level,57.21,2021-03-12T21:59:24.000Z,dBa
29,38,Jim,Sound Level,57.6,2021-03-12T21:59:43.000Z,dBa
9,35,Joyce,Sound Level,55.41,2021-03-12T22:04:35.000Z,dBa
9,35,Joyce,Sound Level,53.54,2021-03-12T22:09:46.000Z,dBa
9,35,Joyce,Sound Level,54.75,2021-03-12T22:14:57.000Z,dBa
9,35,Joyce,Sound Level,58.84,2021-03-12T22:20:08.000Z,dBa
9,35,Joyce,Sound Level,54.27,2021-03-12T22:25:19.000Z,dBa
9,35,Joyce,Sound Level,54.25,2021-03-12T22:30:30.000Z,dBa
29,38,Jim,Sound Level,54.4,2021-03-12T22:34:45.000Z,dBa
9,35,Joyce,Sound Level,54.82,2021-03-12T22:35:41.000Z,dBa
29,38,Jim,Sound Level,55.65,2021-03-12T22:39:45.000Z,dBa
9,35,Joyce,Sound Level,57.58,2021-03-12T22:40:53.000Z,dBa
29,38,Jim,Sound Level,57.2,2021-03-12T22:44:45.000Z,dBa
9,35,Joyce,Sound Level,54.61,2021-03-12T22:46:04.000Z,dBa
29,38,Jim,Sound Level,62.03,2021-03-12T22:49:45.000Z,dBa
9,35,Joyce,Sound Level,54.96,2021-03-12T22:51:15.000Z,dBa
29,38,Jim,Sound Level,58.02,2021-03-12T22:54:45.000Z,dBa
9,35,Joyce,Sound Level,52.76,2021-03-12T22:56:26.000Z,dBa
29,38,Jim,Sound Level,56.83,2021-03-12T22:59:45.000Z,dBa
9,35,Joyce,Sound Level,53.95,2021-03-12T23:01:37.000Z,dBa
29,38,Jim,Sound Level,54.33,2021-03-12T23:06:04.000Z,dBa
9,35,Joyce,Sound Level,59.13,2021-03-12T23:06:49.000Z,dBa
29,38,Jim,Sound Level,54.09,2021-03-12T23:11:04.000Z,dBa
9,35,Joyce,Sound Level,52.94,2021-03-12T23:12:00.000Z,dBa
29,38,Jim,Sound Level,54.46,2021-03-12T23:16:04.000Z,dBa
9,35,Joyce,Sound Level,54.88,2021-03-12T23:17:11.000Z,dBa
29,38,Jim,Sound Level,69.8,2021-03-12T23:21:04.000Z,dBa
9,35,Joyce,Sound Level,53.17,2021-03-12T23:22:22.000Z,dBa
29,38,Jim,Sound Level,59.62,2021-03-12T23:26:04.000Z,dBa
9,35,Joyce,Sound Level,54.27,2021-03-12T23:27:34.000Z,dBa
29,38,Jim,Sound Level,61.17,2021-03-12T23:31:04.000Z,dBa
9,35,Joyce,Sound Level,54.43,2021-03-12T23:32:45.000Z,dBa
29,38,Jim,Sound Level,54.89,2021-03-12T23:37:23.000Z,dBa
9,35,Joyce,Sound Level,62.5,2021-03-12T23:37:56.000Z,dBa
29,38,Jim,Sound Level,54.55,2021-03-12T23:42:23.000Z,dBa
9,35,Joyce,Sound Level,53.73,2021-03-12T23:43:07.000Z,dBa
29,38,Jim,Sound Level,56.44,2021-03-12T23:47:23.000Z,dBa
9,35,Joyce,Sound Level,53.88,2021-03-12T23:48:19.000Z,dBa
29,38,Jim,Sound Level,54.37,2021-03-12T23:52:23.000Z,dBa
9,35,Joyce,Sound Level,53.95,2021-03-12T23:53:30.000Z,dBa
29,38,Jim,Sound Level,54.31,2021-03-12T23:57:23.000Z,dBa
9,35,Joyce,Sound Level,55.59,2021-03-12T23:58:41.000Z,dBa
29,38,Jim,Sound Level,54.73,2021-03-13T00:02:23.000Z,dBa
9,35,Joyce,Sound Level,53.81,2021-03-13T00:03:52.000Z,dBa
29,38,Jim,Sound Level,56.04,2021-03-13T00:08:44.000Z,dBa
9,35,Joyce,Sound Level,54.93,2021-03-13T00:09:04.000Z,dBa
29,38,Jim,Sound Level,54.62,2021-03-13T00:13:44.000Z,dBa
9,35,Joyce,Sound Level,53.65,2021-03-13T00:14:15.000Z,dBa
29,38,Jim,Sound Level,52.24,2021-03-13T00:18:44.000Z,dBa
9,35,Joyce,Sound Level,58.28,2021-03-13T00:19:26.000Z,dBa
29,38,Jim,Sound Level,54.67,2021-03-13T00:23:44.000Z,dBa
9,35,Joyce,Sound Level,55.17,2021-03-13T00:24:38.000Z,dBa
29,38,Jim,Sound Level,56.42,2021-03-13T00:28:44.000Z,dBa
9,35,Joyce,Sound Level,52.96,2021-03-13T00:29:49.000Z,dBa
29,38,Jim,Sound Level,56.39,2021-03-13T00:33:44.000Z,dBa
9,35,Joyce,Sound Level,52.52,2021-03-13T00:35:00.000Z,dBa
29,38,Jim,Sound Level,55.39,2021-03-13T00:40:05.000Z,dBa
9,35,Joyce,Sound Level,53.25,2021-03-13T00:40:11.000Z,dBa
29,38,Jim,Sound Level,58.79,2021-03-13T00:45:05.000Z,dBa
9,35,Joyce,Sound Level,54.36,2021-03-13T00:45:23.000Z,dBa
29,38,Jim,Sound Level,53.26,2021-03-13T00:50:05.000Z,dBa
9,35,Joyce,Sound Level,55.87,2021-03-13T00:50:34.000Z,dBa
29,38,Jim,Sound Level,55.87,2021-03-13T00:55:05.000Z,dBa
9,35,Joyce,Sound Level,54.82,2021-03-13T00:55:45.000Z,dBa
29,38,Jim,Sound Level,55.22,2021-03-13T01:00:05.000Z,dBa
9,35,Joyce,Sound Level,54.54,2021-03-13T01:00:56.000Z,dBa
29,38,Jim,Sound Level,53.83,2021-03-13T01:05:05.000Z,dBa
9,35,Joyce,Sound Level,52.68,2021-03-13T01:11:19.000Z,dBa
29,38,Jim,Sound Level,54.29,2021-03-13T01:11:27.000Z,dBa
29,38,Jim,Sound Level,55.29,2021-03-13T01:16:27.000Z,dBa
9,35,Joyce,Sound Level,53.53,2021-03-13T01:16:30.000Z,dBa
29,38,Jim,Sound Level,54.06,2021-03-13T01:21:27.000Z,dBa
9,35,Joyce,Sound Level,54.43,2021-03-13T01:21:42.000Z,dBa
29,38,Jim,Sound Level,55.32,2021-03-13T01:26:27.000Z,dBa
9,35,Joyce,Sound Level,53.44,2021-03-13T01:26:53.000Z,dBa
29,38,Jim,Sound Level,56.78,2021-03-13T01:31:27.000Z,dBa
